dimension,feature,birth,death,persistence,feature_set
0,406,0.0,0.0006392417708411813,0.0006392417708411813,intrinsic
0,407,0.0,0.0006402423023246229,0.0006402423023246229,intrinsic
0,408,0.0,0.0006408108747564256,0.0006408108747564256,intrinsic
0,409,0.0,0.0006416576798073947,0.0006416576798073947,intrinsic
0,410,0.0,0.0006437706761062145,0.0006437706761062145,intrinsic
0,411,0.0,0.0006452236557379365,0.0006452236557379365,intrinsic
0,412,0.0,0.0006510422099381685,0.0006510422099381685,intrinsic
0,413,0.0,0.000652178714517504,0.000652178714517504,intrinsic
0,414,0.0,0.0006524665514007211,0.0006524665514007211,intrinsic
0,415,0.0,0.0006541774491779506,0.0006541774491779506,intrinsic
0,416,0.0,0.0006692542228847742,0.0006692542228847742,intrinsic
0,417,0.0,0.0006748063024133444,0.0006748063024133444,intrinsic
0,418,0.0,0.0006762590492144227,0.0006762590492144227,intrinsic
0,419,0.0,0.0006812929059378803,0.0006812929059378803,intrinsic
0,420,0.0,0.0006833976949565113,0.0006833976949565113,intrinsic
0,421,0.0,0.0006881566951051354,0.0006881566951051354,intrinsic
0,422,0.0,0.0006889073993079364,0.0006889073993079364,intrinsic
0,423,0.0,0.0006918589351698756,0.0006918589351698756,intrinsic
0,424,0.0,0.0007006143569014966,0.0007006143569014966,intrinsic
0,425,0.0,0.0007024335209280252,0.0007024335209280252,intrinsic
0,426,0.0,0.0007025452796369791,0.0007025452796369791,intrinsic
0,427,0.0,0.0007044175872579217,0.0007044175872579217,intrinsic
0,428,0.0,0.0007086218683980405,0.0007086218683980405,intrinsic
0,429,0.0,0.0007127622957341373,0.0007127622957341373,intrinsic
0,430,0.0,0.0007153904880397022,0.0007153904880397022,intrinsic
0,431,0.0,0.0007156454375945032,0.0007156454375945032,intrinsic
0,432,0.0,0.0007177777588367462,0.0007177777588367462,intrinsic
0,433,0.0,0.0007182842819020152,0.0007182842819020152,intrinsic
0,434,0.0,0.0007203796994872391,0.0007203796994872391,intrinsic
0,435,0.0,0.0007206363952718675,0.0007206363952718675,intrinsic
0,436,0.0,0.0007213234785012901,0.0007213234785012901,intrinsic
0,437,0.0,0.0007227595779113472,0.0007227595779113472,intrinsic
0,438,0.0,0.0007287319167517126,0.0007287319167517126,intrinsic
0,439,0.0,0.0007312407833524048,0.0007312407833524048,intrinsic
0,440,0.0,0.0007330672815442085,0.0007330672815442085,intrinsic
0,441,0.0,0.0007346629863604903,0.0007346629863604903,intrinsic
0,442,0.0,0.0007363405311480165,0.0007363405311480165,intrinsic
0,443,0.0,0.0007444617804139853,0.0007444617804139853,intrinsic
0,444,0.0,0.0007447935058735311,0.0007447935058735311,intrinsic
0,445,0.0,0.0007523813983425498,0.0007523813983425498,intrinsic
0,446,0.0,0.0007527250563725829,0.0007527250563725829,intrinsic
0,447,0.0,0.00075297657167539,0.00075297657167539,intrinsic
0,448,0.0,0.0007546619744971395,0.0007546619744971395,intrinsic
0,449,0.0,0.0007577147916890681,0.0007577147916890681,intrinsic
0,450,0.0,0.0007612385670654476,0.0007612385670654476,intrinsic
0,451,0.0,0.0007614581845700741,0.0007614581845700741,intrinsic
0,452,0.0,0.0007668822072446346,0.0007668822072446346,intrinsic
0,453,0.0,0.0007689824560657144,0.0007689824560657144,intrinsic
0,454,0.0,0.0007729450007900596,0.0007729450007900596,intrinsic
0,455,0.0,0.0007733496022410691,0.0007733496022410691,intrinsic
0,456,0.0,0.0007777573191560805,0.0007777573191560805,intrinsic
0,457,0.0,0.0007806094363331795,0.0007806094363331795,intrinsic
0,458,0.0,0.0007806700305081904,0.0007806700305081904,intrinsic
0,459,0.0,0.0007841927581466734,0.0007841927581466734,intrinsic
0,460,0.0,0.0007903210935182869,0.0007903210935182869,intrinsic
0,461,0.0,0.000794998137280345,0.000794998137280345,intrinsic
0,462,0.0,0.0007951845182105899,0.0007951845182105899,intrinsic
0,463,0.0,0.0007979415240697563,0.0007979415240697563,intrinsic
0,464,0.0,0.0007982643437571824,0.0007982643437571824,intrinsic
0,465,0.0,0.0008011124446056783,0.0008011124446056783,intrinsic
0,466,0.0,0.0008054943755269051,0.0008054943755269051,intrinsic
0,467,0.0,0.0008058244711719453,0.0008058244711719453,intrinsic
0,468,0.0,0.000809329270850867,0.000809329270850867,intrinsic
0,469,0.0,0.0008106984896585345,0.0008106984896585345,intrinsic
0,470,0.0,0.0008113110670819879,0.0008113110670819879,intrinsic
0,471,0.0,0.0008113504736684263,0.0008113504736684263,intrinsic
0,472,0.0,0.0008119465201161802,0.0008119465201161802,intrinsic
0,473,0.0,0.0008132929215207696,0.0008132929215207696,intrinsic
0,474,0.0,0.0008171501103788614,0.0008171501103788614,intrinsic
0,475,0.0,0.0008178550633601844,0.0008178550633601844,intrinsic
0,476,0.0,0.0008206595666706562,0.0008206595666706562,intrinsic
0,477,0.0,0.0008257697918452322,0.0008257697918452322,intrinsic
0,478,0.0,0.0008273956482298672,0.0008273956482298672,intrinsic
0,479,0.0,0.0008345252717845142,0.0008345252717845142,intrinsic
0,480,0.0,0.0008372782613150775,0.0008372782613150775,intrinsic
0,481,0.0,0.0008390772272832692,0.0008390772272832692,intrinsic
0,482,0.0,0.0008406333508901298,0.0008406333508901298,intrinsic
0,483,0.0,0.0008473274065181613,0.0008473274065181613,intrinsic
0,484,0.0,0.0008526346064172685,0.0008526346064172685,intrinsic
0,485,0.0,0.0008595883846282959,0.0008595883846282959,intrinsic
0,486,0.0,0.0008606938063167036,0.0008606938063167036,intrinsic
0,487,0.0,0.0008713516872376204,0.0008713516872376204,intrinsic
0,488,0.0,0.0008735971059650183,0.0008735971059650183,intrinsic
0,489,0.0,0.0008738694014027715,0.0008738694014027715,intrinsic
0,490,0.0,0.0008755832095630467,0.0008755832095630467,intrinsic
0,491,0.0,0.0008772506262175739,0.0008772506262175739,intrinsic
0,492,0.0,0.0008783178636804223,0.0008783178636804223,intrinsic
0,493,0.0,0.0008804103126749396,0.0008804103126749396,intrinsic
0,494,0.0,0.0008824389660730958,0.0008824389660730958,intrinsic
0,495,0.0,0.0008850364247336984,0.0008850364247336984,intrinsic
0,496,0.0,0.0008885101997293532,0.0008885101997293532,intrinsic
0,497,0.0,0.0008942749700509012,0.0008942749700509012,intrinsic
0,498,0.0,0.0008995612151920795,0.0008995612151920795,intrinsic
0,499,0.0,0.000901299063116312,0.000901299063116312,intrinsic
0,500,0.0,0.0009087636135518551,0.0009087636135518551,intrinsic
0,501,0.0,0.0009144555078819394,0.0009144555078819394,intrinsic
0,502,0.0,0.0009289379231631756,0.0009289379231631756,intrinsic
0,503,0.0,0.0009298945660702884,0.0009298945660702884,intrinsic
0,504,0.0,0.0009362444397993386,0.0009362444397993386,intrinsic
0,505,0.0,0.0009398834081366658,0.0009398834081366658,intrinsic
0,506,0.0,0.000939912220928818,0.000939912220928818,intrinsic
0,507,0.0,0.0009470548829995096,0.0009470548829995096,intrinsic
0,508,0.0,0.0009509947267360985,0.0009509947267360985,intrinsic
0,509,0.0,0.000951822497881949,0.000951822497881949,intrinsic
0,510,0.0,0.0009532228577882051,0.0009532228577882051,intrinsic
0,511,0.0,0.0009568023961037397,0.0009568023961037397,intrinsic
0,512,0.0,0.0009582532802596688,0.0009582532802596688,intrinsic
0,513,0.0,0.0009593500290066004,0.0009593500290066004,intrinsic
0,514,0.0,0.000975055736489594,0.000975055736489594,intrinsic
0,515,0.0,0.0009755560895428061,0.0009755560895428061,intrinsic
0,516,0.0,0.0009758634842000902,0.0009758634842000902,intrinsic
0,517,0.0,0.0009830980561673641,0.0009830980561673641,intrinsic
0,518,0.0,0.0009870044887065887,0.0009870044887065887,intrinsic
0,519,0.0,0.0009870738722383976,0.0009870738722383976,intrinsic
0,520,0.0,0.0009892116067931056,0.0009892116067931056,intrinsic
0,521,0.0,0.000991098117083311,0.000991098117083311,intrinsic
0,522,0.0,0.0009975251741707325,0.0009975251741707325,intrinsic
0,523,0.0,0.0009986464865505695,0.0009986464865505695,intrinsic
0,524,0.0,0.0010050300043076277,0.0010050300043076277,intrinsic
0,525,0.0,0.0010109904687851667,0.0010109904687851667,intrinsic
0,526,0.0,0.001011875574477017,0.001011875574477017,intrinsic
0,527,0.0,0.0010132058523595333,0.0010132058523595333,intrinsic
0,528,0.0,0.0010167297441512346,0.0010167297441512346,intrinsic
0,529,0.0,0.0010185240535065532,0.0010185240535065532,intrinsic
0,530,0.0,0.0010232428321614861,0.0010232428321614861,intrinsic
0,531,0.0,0.0010244353907182813,0.0010244353907182813,intrinsic
0,532,0.0,0.0010246310848742723,0.0010246310848742723,intrinsic
0,533,0.0,0.0010256716050207615,0.0010256716050207615,intrinsic
0,534,0.0,0.001025895937345922,0.001025895937345922,intrinsic
0,535,0.0,0.00103695725556463,0.00103695725556463,intrinsic
0,536,0.0,0.0010387407382950187,0.0010387407382950187,intrinsic
0,537,0.0,0.001039740163832903,0.001039740163832903,intrinsic
0,538,0.0,0.001043975236825645,0.001043975236825645,intrinsic
0,539,0.0,0.0010462988866493106,0.0010462988866493106,intrinsic
0,540,0.0,0.0010488490806892514,0.0010488490806892514,intrinsic
0,541,0.0,0.0010506699327379465,0.0010506699327379465,intrinsic
0,542,0.0,0.0010576877975836396,0.0010576877975836396,intrinsic
0,543,0.0,0.0010661632986739278,0.0010661632986739278,intrinsic
0,544,0.0,0.0010687237372621894,0.0010687237372621894,intrinsic
0,545,0.0,0.001069017918780446,0.001069017918780446,intrinsic
0,546,0.0,0.0010751293739303946,0.0010751293739303946,intrinsic
0,547,0.0,0.001076108543202281,0.001076108543202281,intrinsic
0,548,0.0,0.0010762620950117707,0.0010762620950117707,intrinsic
0,549,0.0,0.001080389367416501,0.001080389367416501,intrinsic
0,550,0.0,0.0010831065010279417,0.0010831065010279417,intrinsic
0,551,0.0,0.0010853023268282413,0.0010853023268282413,intrinsic
0,552,0.0,0.001092391088604927,0.001092391088604927,intrinsic
0,553,0.0,0.0011009573936462402,0.0011009573936462402,intrinsic
0,554,0.0,0.001105676987208426,0.001105676987208426,intrinsic
0,555,0.0,0.0011078007519245148,0.0011078007519245148,intrinsic
0,556,0.0,0.0011098706163465977,0.0011098706163465977,intrinsic
0,557,0.0,0.0011276566656306386,0.0011276566656306386,intrinsic
0,558,0.0,0.0011373608140274882,0.0011373608140274882,intrinsic
0,559,0.0,0.0011459040688350797,0.0011459040688350797,intrinsic
0,560,0.0,0.0011498827952891588,0.0011498827952891588,intrinsic
0,561,0.0,0.0011553565273061395,0.0011553565273061395,intrinsic
0,562,0.0,0.0011577472323551774,0.0011577472323551774,intrinsic
0,563,0.0,0.001163038075901568,0.001163038075901568,intrinsic
0,564,0.0,0.0011651408858597279,0.0011651408858597279,intrinsic
0,565,0.0,0.0011664085322991014,0.0011664085322991014,intrinsic
0,566,0.0,0.0011664495104923844,0.0011664495104923844,intrinsic
0,567,0.0,0.001170768984593451,0.001170768984593451,intrinsic
0,568,0.0,0.0011712552513927221,0.0011712552513927221,intrinsic
0,569,0.0,0.0011737520107999444,0.0011737520107999444,intrinsic
0,570,0.0,0.0011744428193196654,0.0011744428193196654,intrinsic
0,571,0.0,0.0011768356198444963,0.0011768356198444963,intrinsic
0,572,0.0,0.0011775437742471695,0.0011775437742471695,intrinsic
0,573,0.0,0.0011815741891041398,0.0011815741891041398,intrinsic
0,574,0.0,0.0011855908669531345,0.0011855908669531345,intrinsic
0,575,0.0,0.0011962322751060128,0.0011962322751060128,intrinsic
0,576,0.0,0.0011973129585385323,0.0011973129585385323,intrinsic
0,577,0.0,0.001204690313898027,0.001204690313898027,intrinsic
0,578,0.0,0.001212476403452456,0.001212476403452456,intrinsic
0,579,0.0,0.001216131029650569,0.001216131029650569,intrinsic
0,580,0.0,0.001220882055349648,0.001220882055349648,intrinsic
0,581,0.0,0.0012392709031701088,0.0012392709031701088,intrinsic
0,582,0.0,0.0012407146859914064,0.0012407146859914064,intrinsic
0,583,0.0,0.001241514110006392,0.001241514110006392,intrinsic
0,584,0.0,0.0012603283394128084,0.0012603283394128084,intrinsic
0,585,0.0,0.0012691288720816374,0.0012691288720816374,intrinsic
0,586,0.0,0.001272830879315734,0.001272830879315734,intrinsic
0,587,0.0,0.0012842293363064528,0.0012842293363064528,intrinsic
0,588,0.0,0.0012878631241619587,0.0012878631241619587,intrinsic
0,589,0.0,0.0012925571063533425,0.0012925571063533425,intrinsic
0,590,0.0,0.0013046665117144585,0.0013046665117144585,intrinsic
0,591,0.0,0.001307429512962699,0.001307429512962699,intrinsic
0,592,0.0,0.001308259554207325,0.001308259554207325,intrinsic
0,593,0.0,0.0013145008124411106,0.0013145008124411106,intrinsic
0,594,0.0,0.0013202439295127988,0.0013202439295127988,intrinsic
0,595,0.0,0.0013341312296688557,0.0013341312296688557,intrinsic
0,596,0.0,0.0013399594463407993,0.0013399594463407993,intrinsic
0,597,0.0,0.001342285075224936,0.001342285075224936,intrinsic
0,598,0.0,0.0013444132637232542,0.0013444132637232542,intrinsic
0,599,0.0,0.0013445646036416292,0.0013445646036416292,intrinsic
0,600,0.0,0.0013549568830057979,0.0013549568830057979,intrinsic
0,601,0.0,0.001359820831567049,0.001359820831567049,intrinsic
0,602,0.0,0.0013605408603325486,0.0013605408603325486,intrinsic
0,603,0.0,0.0013610462192445993,0.0013610462192445993,intrinsic
0,604,0.0,0.0013653329806402326,0.0013653329806402326,intrinsic
0,605,0.0,0.0013656929368153214,0.0013656929368153214,intrinsic
0,606,0.0,0.0013689069310203195,0.0013689069310203195,intrinsic
0,607,0.0,0.0013693260261788964,0.0013693260261788964,intrinsic
0,608,0.0,0.0013814009726047516,0.0013814009726047516,intrinsic
0,609,0.0,0.0013856863370165229,0.0013856863370165229,intrinsic
0,610,0.0,0.0013863007770851254,0.0013863007770851254,intrinsic
0,611,0.0,0.0013899587793275714,0.0013899587793275714,intrinsic
0,612,0.0,0.0013919949997216463,0.0013919949997216463,intrinsic
0,613,0.0,0.0013945599785074592,0.0013945599785074592,intrinsic
0,614,0.0,0.0014003501273691654,0.0014003501273691654,intrinsic
0,615,0.0,0.001404016395099461,0.001404016395099461,intrinsic
0,616,0.0,0.0014045407297089696,0.0014045407297089696,intrinsic
0,617,0.0,0.0014066692674532533,0.0014066692674532533,intrinsic
0,618,0.0,0.0014073291094973683,0.0014073291094973683,intrinsic
0,619,0.0,0.001414550468325615,0.001414550468325615,intrinsic
0,620,0.0,0.0014270554529502988,0.0014270554529502988,intrinsic
0,621,0.0,0.0014274321729317307,0.0014274321729317307,intrinsic
0,622,0.0,0.0014321276685222983,0.0014321276685222983,intrinsic
0,623,0.0,0.0014412356540560722,0.0014412356540560722,intrinsic
0,624,0.0,0.0014454420888796449,0.0014454420888796449,intrinsic
0,625,0.0,0.0014514741487801075,0.0014514741487801075,intrinsic
0,626,0.0,0.0014568489277735353,0.0014568489277735353,intrinsic
0,627,0.0,0.0014589333441108465,0.0014589333441108465,intrinsic
0,628,0.0,0.0014617027482017875,0.0014617027482017875,intrinsic
0,629,0.0,0.0014677481958642602,0.0014677481958642602,intrinsic
0,630,0.0,0.0014678521547466516,0.0014678521547466516,intrinsic
0,631,0.0,0.0014826732221990824,0.0014826732221990824,intrinsic
0,632,0.0,0.0014907674631103873,0.0014907674631103873,intrinsic
0,633,0.0,0.0014993735821917653,0.0014993735821917653,intrinsic
0,634,0.0,0.0015122421318665147,0.0015122421318665147,intrinsic
0,635,0.0,0.0015127038350328803,0.0015127038350328803,intrinsic
0,636,0.0,0.0015174482250586152,0.0015174482250586152,intrinsic
0,637,0.0,0.0015181985218077898,0.0015181985218077898,intrinsic
0,638,0.0,0.0015209903940558434,0.0015209903940558434,intrinsic
0,639,0.0,0.0015298096695914865,0.0015298096695914865,intrinsic
0,640,0.0,0.0015377290546894073,0.0015377290546894073,intrinsic
0,641,0.0,0.0015455173561349511,0.0015455173561349511,intrinsic
0,642,0.0,0.001546344137750566,0.001546344137750566,intrinsic
0,643,0.0,0.0015487121418118477,0.0015487121418118477,intrinsic
0,644,0.0,0.0015548949595540762,0.0015548949595540762,intrinsic
0,645,0.0,0.001559679745696485,0.001559679745696485,intrinsic
0,646,0.0,0.0015603321371600032,0.0015603321371600032,intrinsic
0,647,0.0,0.0015630645211786032,0.0015630645211786032,intrinsic
0,648,0.0,0.0015648221597075462,0.0015648221597075462,intrinsic
0,649,0.0,0.0015666704857721925,0.0015666704857721925,intrinsic
0,650,0.0,0.0015815431252121925,0.0015815431252121925,intrinsic
0,651,0.0,0.0016037465538829565,0.0016037465538829565,intrinsic
0,652,0.0,0.0016110960859805346,0.0016110960859805346,intrinsic
0,653,0.0,0.0016142531530931592,0.0016142531530931592,intrinsic
0,654,0.0,0.001617812318727374,0.001617812318727374,intrinsic
0,655,0.0,0.0016196947544813156,0.0016196947544813156,intrinsic
0,656,0.0,0.0016200264217332006,0.0016200264217332006,intrinsic
0,657,0.0,0.0016238396055996418,0.0016238396055996418,intrinsic
0,658,0.0,0.0016263778088614345,0.0016263778088614345,intrinsic
0,659,0.0,0.0016269359039142728,0.0016269359039142728,intrinsic
0,660,0.0,0.0016277129761874676,0.0016277129761874676,intrinsic
0,661,0.0,0.0016280655981972814,0.0016280655981972814,intrinsic
0,662,0.0,0.0016448950627818704,0.0016448950627818704,intrinsic
0,663,0.0,0.0016460876213386655,0.0016460876213386655,intrinsic
0,664,0.0,0.001646477379836142,0.001646477379836142,intrinsic
0,665,0.0,0.0016544953687116504,0.0016544953687116504,intrinsic
0,666,0.0,0.0016557499766349792,0.0016557499766349792,intrinsic
0,667,0.0,0.0016565793193876743,0.0016565793193876743,intrinsic
0,668,0.0,0.001657150685787201,0.001657150685787201,intrinsic
0,669,0.0,0.0016599658410996199,0.0016599658410996199,intrinsic
0,670,0.0,0.001660699606873095,0.001660699606873095,intrinsic
0,671,0.0,0.0016649747267365456,0.0016649747267365456,intrinsic
0,672,0.0,0.0016669766046106815,0.0016669766046106815,intrinsic
0,673,0.0,0.001669553923420608,0.001669553923420608,intrinsic
0,674,0.0,0.001673116465099156,0.001673116465099156,intrinsic
0,675,0.0,0.0016780250007286668,0.0016780250007286668,intrinsic
0,676,0.0,0.0016782627208158374,0.0016782627208158374,intrinsic
0,677,0.0,0.0016962491208687425,0.0016962491208687425,intrinsic
0,678,0.0,0.0017019739607349038,0.0017019739607349038,intrinsic
0,679,0.0,0.0017180944560095668,0.0017180944560095668,intrinsic
0,680,0.0,0.0017225209157913923,0.0017225209157913923,intrinsic
0,681,0.0,0.0017238964792340994,0.0017238964792340994,intrinsic
0,682,0.0,0.001725497073493898,0.001725497073493898,intrinsic
0,683,0.0,0.001731434720568359,0.001731434720568359,intrinsic
0,684,0.0,0.0017340927151963115,0.0017340927151963115,intrinsic
0,685,0.0,0.001743230503052473,0.001743230503052473,intrinsic
0,686,0.0,0.001749894698150456,0.001749894698150456,intrinsic
0,687,0.0,0.0017606121255084872,0.0017606121255084872,intrinsic
0,688,0.0,0.0017898494843393564,0.0017898494843393564,intrinsic
0,689,0.0,0.0017909688176587224,0.0017909688176587224,intrinsic
0,690,0.0,0.0018101572059094906,0.0018101572059094906,intrinsic
0,691,0.0,0.0018128629308193922,0.0018128629308193922,intrinsic
0,692,0.0,0.0018362094415351748,0.0018362094415351748,intrinsic
0,693,0.0,0.0018364188726991415,0.0018364188726991415,intrinsic
0,694,0.0,0.001852787914685905,0.001852787914685905,intrinsic
0,695,0.0,0.0018610879778862,0.0018610879778862,intrinsic
0,696,0.0,0.0018702407833188772,0.0018702407833188772,intrinsic
0,697,0.0,0.0018835101509466767,0.0018835101509466767,intrinsic
0,698,0.0,0.0019050071714445949,0.0019050071714445949,intrinsic
0,699,0.0,0.0019117360934615135,0.0019117360934615135,intrinsic
0,700,0.0,0.0019203518750146031,0.0019203518750146031,intrinsic
0,701,0.0,0.0019385265186429024,0.0019385265186429024,intrinsic
0,702,0.0,0.0019418303854763508,0.0019418303854763508,intrinsic
0,703,0.0,0.00196609809063375,0.00196609809063375,intrinsic
0,704,0.0,0.0019771812949329615,0.0019771812949329615,intrinsic
0,705,0.0,0.0019832230173051357,0.0019832230173051357,intrinsic
0,706,0.0,0.0019907590467482805,0.0019907590467482805,intrinsic
0,707,0.0,0.0019920736085623503,0.0019920736085623503,intrinsic
0,708,0.0,0.001992943463847041,0.001992943463847041,intrinsic
0,709,0.0,0.0019946747925132513,0.0019946747925132513,intrinsic
0,710,0.0,0.002017505234107375,0.002017505234107375,intrinsic
0,711,0.0,0.0020318240858614445,0.0020318240858614445,intrinsic
0,712,0.0,0.002047700574621558,0.002047700574621558,intrinsic
0,713,0.0,0.0020661046728491783,0.0020661046728491783,intrinsic
0,714,0.0,0.002071784809231758,0.002071784809231758,intrinsic
0,715,0.0,0.002072772942483425,0.002072772942483425,intrinsic
0,716,0.0,0.0020831685978919268,0.0020831685978919268,intrinsic
0,717,0.0,0.0020903348922729492,0.0020903348922729492,intrinsic
0,718,0.0,0.0020907199941575527,0.0020907199941575527,intrinsic
0,719,0.0,0.0020908222068101168,0.0020908222068101168,intrinsic
0,720,0.0,0.0021033796947449446,0.0021033796947449446,intrinsic
0,721,0.0,0.0021073000971227884,0.0021073000971227884,intrinsic
0,722,0.0,0.002119780983775854,0.002119780983775854,intrinsic
0,723,0.0,0.0021355149801820517,0.0021355149801820517,intrinsic
0,724,0.0,0.002138290088623762,0.002138290088623762,intrinsic
0,725,0.0,0.00214336346834898,0.00214336346834898,intrinsic
0,726,0.0,0.0021439010743051767,0.0021439010743051767,intrinsic
0,727,0.0,0.002147490158677101,0.002147490158677101,intrinsic
0,728,0.0,0.0021509372163563967,0.0021509372163563967,intrinsic
0,729,0.0,0.002171608619391918,0.002171608619391918,intrinsic
0,730,0.0,0.002185029210522771,0.002185029210522771,intrinsic
0,731,0.0,0.002191227860748768,0.002191227860748768,intrinsic
0,732,0.0,0.0021982251200824976,0.0021982251200824976,intrinsic
0,733,0.0,0.002198420464992523,0.002198420464992523,intrinsic
0,734,0.0,0.0021999101154506207,0.0021999101154506207,intrinsic
0,735,0.0,0.002205370459705591,0.002205370459705591,intrinsic
0,736,0.0,0.00221409578807652,0.00221409578807652,intrinsic
0,737,0.0,0.0022198446094989777,0.0022198446094989777,intrinsic
0,738,0.0,0.0022291659843176603,0.0022291659843176603,intrinsic
0,739,0.0,0.0022314947564154863,0.0022314947564154863,intrinsic
0,740,0.0,0.0022323569282889366,0.0022323569282889366,intrinsic
0,741,0.0,0.002238524379208684,0.002238524379208684,intrinsic
0,742,0.0,0.0022448936942964792,0.0022448936942964792,intrinsic
0,743,0.0,0.0022496322635561228,0.0022496322635561228,intrinsic
0,744,0.0,0.0022650761529803276,0.0022650761529803276,intrinsic
0,745,0.0,0.0022692098282277584,0.0022692098282277584,intrinsic
0,746,0.0,0.002269609598442912,0.002269609598442912,intrinsic
0,747,0.0,0.002271433128044009,0.002271433128044009,intrinsic
0,748,0.0,0.0022807021159678698,0.0022807021159678698,intrinsic
0,749,0.0,0.0022848136723041534,0.0022848136723041534,intrinsic
0,750,0.0,0.0022988691926002502,0.0022988691926002502,intrinsic
0,751,0.0,0.0023019672371447086,0.0023019672371447086,intrinsic
0,752,0.0,0.0023088424932211637,0.0023088424932211637,intrinsic
0,753,0.0,0.002322471933439374,0.002322471933439374,intrinsic
0,754,0.0,0.0023497731890529394,0.0023497731890529394,intrinsic
0,755,0.0,0.002368590561673045,0.002368590561673045,intrinsic
0,756,0.0,0.0023997947573661804,0.0023997947573661804,intrinsic
0,757,0.0,0.002404342405498028,0.002404342405498028,intrinsic
0,758,0.0,0.002418139250949025,0.002418139250949025,intrinsic
0,759,0.0,0.0024184337817132473,0.0024184337817132473,intrinsic
0,760,0.0,0.0024244547821581364,0.0024244547821581364,intrinsic
0,761,0.0,0.00242468249052763,0.00242468249052763,intrinsic
0,762,0.0,0.002427226398140192,0.002427226398140192,intrinsic
0,763,0.0,0.002435915870591998,0.002435915870591998,intrinsic
0,764,0.0,0.002436694921925664,0.002436694921925664,intrinsic
0,765,0.0,0.0024490193463861942,0.0024490193463861942,intrinsic
0,766,0.0,0.002477658446878195,0.002477658446878195,intrinsic
0,767,0.0,0.00248344917781651,0.00248344917781651,intrinsic
0,768,0.0,0.002513380954042077,0.002513380954042077,intrinsic
0,769,0.0,0.0025218012742698193,0.0025218012742698193,intrinsic
0,770,0.0,0.0025247035082429647,0.0025247035082429647,intrinsic
0,771,0.0,0.002526989672333002,0.002526989672333002,intrinsic
0,772,0.0,0.002529296325519681,0.002529296325519681,intrinsic
0,773,0.0,0.002539966255426407,0.002539966255426407,intrinsic
0,774,0.0,0.0025523377116769552,0.0025523377116769552,intrinsic
0,775,0.0,0.0025920614134520292,0.0025920614134520292,intrinsic
0,776,0.0,0.0025931086856871843,0.0025931086856871843,intrinsic
0,777,0.0,0.0025932469870895147,0.0025932469870895147,intrinsic
0,778,0.0,0.0025956176687031984,0.0025956176687031984,intrinsic
0,779,0.0,0.0026180006098002195,0.0026180006098002195,intrinsic
0,780,0.0,0.0026502059772610664,0.0026502059772610664,intrinsic
0,781,0.0,0.00266282563097775,0.00266282563097775,intrinsic
0,782,0.0,0.0026665341574698687,0.0026665341574698687,intrinsic
0,783,0.0,0.002682889113202691,0.002682889113202691,intrinsic
0,784,0.0,0.002687102649360895,0.002687102649360895,intrinsic
0,785,0.0,0.0026884509716182947,0.0026884509716182947,intrinsic
0,786,0.0,0.0026904179248958826,0.0026904179248958826,intrinsic
0,787,0.0,0.002698649885132909,0.002698649885132909,intrinsic
0,788,0.0,0.002726428909227252,0.002726428909227252,intrinsic
0,789,0.0,0.0027475757524371147,0.0027475757524371147,intrinsic
0,790,0.0,0.002756028901785612,0.002756028901785612,intrinsic
0,791,0.0,0.0027781168464571238,0.0027781168464571238,intrinsic
0,792,0.0,0.0027803636621683836,0.0027803636621683836,intrinsic
0,793,0.0,0.0027854430954903364,0.0027854430954903364,intrinsic
0,794,0.0,0.0027902626898139715,0.0027902626898139715,intrinsic
0,795,0.0,0.0028014921117573977,0.0028014921117573977,intrinsic
0,796,0.0,0.002810974605381489,0.002810974605381489,intrinsic
0,797,0.0,0.0028373587410897017,0.0028373587410897017,intrinsic
0,798,0.0,0.002852479461580515,0.002852479461580515,intrinsic
0,799,0.0,0.002853618236258626,0.002853618236258626,intrinsic
0,800,0.0,0.002855206374078989,0.002855206374078989,intrinsic
0,801,0.0,0.0028575623873621225,0.0028575623873621225,intrinsic
0,802,0.0,0.00285950000397861,0.00285950000397861,intrinsic
0,803,0.0,0.0028751492500305176,0.0028751492500305176,intrinsic
0,804,0.0,0.002893100492656231,0.002893100492656231,intrinsic
0,805,0.0,0.0029303324408829212,0.0029303324408829212,intrinsic
0,806,0.0,0.0029328649397939444,0.0029328649397939444,intrinsic
0,807,0.0,0.0029490345623344183,0.0029490345623344183,intrinsic
0,808,0.0,0.002951633185148239,0.002951633185148239,intrinsic
0,809,0.0,0.002962823025882244,0.002962823025882244,intrinsic
0,810,0.0,0.002979004755616188,0.002979004755616188,intrinsic
0,811,0.0,0.0029810250271111727,0.0029810250271111727,intrinsic
0,812,0.0,0.0029988684691488743,0.0029988684691488743,intrinsic
0,813,0.0,0.003028115024790168,0.003028115024790168,intrinsic
0,814,0.0,0.0030440723057836294,0.0030440723057836294,intrinsic
0,815,0.0,0.003049634862691164,0.003049634862691164,intrinsic
0,816,0.0,0.0030642140191048384,0.0030642140191048384,intrinsic
0,817,0.0,0.0030877673998475075,0.0030877673998475075,intrinsic
0,818,0.0,0.003130547469481826,0.003130547469481826,intrinsic
0,819,0.0,0.0031381305307149887,0.0031381305307149887,intrinsic
0,820,0.0,0.0031614594627171755,0.0031614594627171755,intrinsic
0,821,0.0,0.003195021767169237,0.003195021767169237,intrinsic
